date,open,high,low,close,volume
2022-02-11,1.1,1.2,0.8701,1.0,72944.0
2022-02-14,1.1,1.4402,1.03,1.19,169279.0
2022-02-15,1.2999,1.3,1.11,1.25,33832.0
2022-02-16,1.25,1.32,1.2,1.3,40505.0
2022-02-17,1.34,1.39,0.872,1.08,94443.0
2022-02-18,1.39,1.39,0.85,1.02,78977.0
2022-02-22,1.2,1.2,0.91,0.9799,45024.0
2022-02-23,0.9101,0.99,0.91,0.99,22502.0
2022-02-24,1.06,1.06,0.91,0.95,13044.0
2022-02-25,0.95,1.07,0.89,1.02,5088.0
2022-02-28,1.04,1.1614,1.04,1.15,50848.0
2022-03-01,1.05,1.213,1.05,1.2,19048.0
2022-03-02,1.19,1.39,1.18,1.37,38160.0
2022-03-03,1.28,1.34,1.18,1.21,18971.0
2022-03-04,1.24,1.35,1.1,1.15,12047.0
2022-03-07,1.04,1.04,0.8843,0.9,60170.0
2022-03-08,0.9165,0.9277,0.85,0.9,32739.0
2022-03-09,1.0975,1.0975,0.912,0.98,10233.0
2022-03-10,0.9921,1.22,0.9921,1.2,49500.0
2022-03-11,1.15,1.22,1.03,1.03,14381.0
2022-03-14,1.1295,1.1295,0.9698,0.97,16104.0
2022-03-15,1.0001,1.1,1.0001,1.1,11022.0
2022-03-16,1.1999,1.1999,1.132,1.132,8480.0
2022-03-17,1.17,1.25,1.17,1.25,6093.0
2022-03-18,1.11,1.1501,1.11,1.15,1562.0
2022-03-21,1.0701,1.25,1.0701,1.25,15772.0
2022-03-22,1.24,1.24,1.24,1.24,832.0
2022-03-23,1.08,1.17,0.912,0.95,38309.0
2022-03-24,0.95,1.0,0.926,1.0,13636.0
2022-03-25,0.9121,0.96,0.832,0.8964,30614.0
2022-03-28,0.8964,0.8964,0.8964,0.8964,20.0
2022-03-29,0.995,0.995,0.995,0.995,1778.0
2022-03-30,0.85,0.8512,0.82,0.82,15298.0
2022-03-31,0.85,0.8736,0.6927,0.8108,40488.0
2022-04-01,0.8,0.8,0.7,0.7798,19012.0
2022-04-04,0.7798,0.7798,0.7798,0.7798,0.0
2022-04-05,0.7733,0.8149,0.7733,0.81,3829.0
2022-04-06,0.8194,0.82,0.7933,0.8198,5206.0
2022-04-07,0.8198,0.82,0.72,0.7558,3888.0
2022-04-08,0.7558,0.7899,0.7101,0.7101,6755.0
2022-04-11,0.8921,0.8921,0.75,0.75,9147.0
2022-04-12,0.76,0.8599,0.6755,0.69,20151.0
2022-04-13,0.7199,0.7199,0.6201,0.6437,37673.0
2022-04-14,0.64,0.7,0.64,0.65,4409.0
2022-04-18,0.65,0.65,0.65,0.65,0.0
2022-04-19,0.6106,0.6106,0.6106,0.6106,234.0
2022-04-20,0.6999,0.7,0.6302,0.67,12579.0
2022-04-21,0.67,0.67,0.67,0.67,0.0
2022-04-22,0.6106,0.6106,0.46,0.5179,88074.0
2022-04-25,0.508,0.5232,0.44,0.5232,9002.0
2022-04-26,0.4799,0.49,0.4799,0.49,569.0
2022-04-27,0.5125,0.7126,0.42,0.55,30932.0
2022-04-28,0.4301,0.4866,0.4301,0.4866,5584.0
2022-04-29,0.4866,0.4866,0.45,0.46,9990.0
2022-05-02,0.4201,0.4499,0.395,0.43,11824.0
2022-05-03,0.43,0.43,0.43,0.43,620.0
2022-05-04,0.43,0.43,0.43,0.43,0.0
2022-05-05,0.57,0.57,0.4049,0.4149,4876.0
2022-05-06,0.4149,0.4149,0.4149,0.4149,0.0
2022-05-09,0.4129,0.4129,0.4,0.41,1890.0
2022-05-10,0.41,0.41,0.3211,0.4098,306.0
2022-05-11,0.3999,0.3999,0.3201,0.3201,15164.0
2022-05-12,0.3201,0.3201,0.32,0.3201,730.0
2022-05-13,0.3201,0.3201,0.3201,0.3201,0.0
2022-05-16,0.4,0.4,0.4,0.4,6016.0
2022-05-17,0.4399,0.4399,0.4399,0.4399,334.0
2022-05-18,0.3201,0.3201,0.3201,0.3201,314.0
2022-05-19,0.3201,0.3201,0.3201,0.3201,6.0
2022-05-20,0.4067,0.41,0.375,0.375,1896.0
2022-05-23,0.375,0.375,0.375,0.375,0.0
2022-05-24,0.34,0.3401,0.33,0.3401,2796.0
2022-05-25,0.3401,0.3401,0.3401,0.3401,0.0
2022-05-26,0.4299,0.4399,0.4299,0.4399,700.0
2022-05-27,0.4499,0.46,0.425,0.45,15450.0
2022-05-31,0.353,0.45,0.353,0.445,12015.0
2022-06-01,0.445,0.445,0.445,0.445,0.0
2022-06-02,0.5789,0.5789,0.362,0.4192,6194.0
2022-06-03,0.4251,0.43,0.4173,0.4173,1225.0
2022-06-06,0.4173,0.4173,0.4173,0.4173,1.0
2022-06-07,0.3705,0.3705,0.2895,0.3,65409.0
