date,open,high,low,close,volume
2025-06-05,0.1,0.1,0.0987,0.0987,13602.0
2025-06-06,0.1,0.1244,0.0999,0.0999,41887.0
2025-06-09,0.0958,0.12,0.0952,0.1,94040.0
2025-06-10,0.1,0.105,0.0908,0.105,14904.0
2025-06-11,0.1,0.1,0.0946,0.0946,82986.0
2025-06-12,0.1,0.109,0.1,0.109,1071.0
2025-06-13,0.12,0.12,0.1002,0.1002,4011.0
2025-06-16,0.1032,0.1198,0.1,0.1,60208.0
2025-06-17,0.1,0.1,0.1,0.1,0.0
2025-06-18,0.1,0.11,0.1,0.11,7812.0
2025-06-20,0.12,0.12,0.1101,0.1101,14779.0
2025-06-23,0.1198,0.1198,0.1102,0.1102,489.0
2025-06-24,0.1012,0.1012,0.0968,0.1,15168.0
2025-06-25,0.1,0.1,0.0802,0.0989,110214.0
2025-06-26,0.0855,0.1,0.0855,0.0997,3879.0
2025-06-27,0.09,0.0984,0.09,0.0984,7660.0
2025-06-30,0.0984,0.0984,0.0984,0.0984,336.0
2025-07-01,0.1,0.1,0.0999,0.1,641.0
2025-07-02,0.094,0.1,0.094,0.094,195651.0
2025-07-03,0.09,0.09,0.075,0.09,2227.0
2025-07-07,0.09,0.09,0.09,0.09,521.0
2025-07-08,0.0853,0.099,0.0853,0.099,5665.0
2025-07-09,0.099,0.099,0.099,0.099,101003.0
2025-07-10,0.0975,0.0975,0.0975,0.0975,10571.0
2025-07-11,0.098,0.098,0.0864,0.0864,1992.0
2025-07-14,0.099,0.099,0.099,0.099,170.0
2025-07-15,0.1,0.1564,0.085,0.1,1106120.0
2025-07-16,0.1293,0.1298,0.1293,0.1298,226.0
2025-07-17,0.13,0.13,0.099,0.099,28577.0
2025-07-18,0.1,0.1,0.0999,0.0999,21361.0
